champion,champion_key,enemy_champion,enemy_key,matchup_games,champion_recorded_matchup_games,champion_summary_total_games,recorded_matchup_coverage,conditional_enemy_frequency,general_enemy_frequency,frequency_delta,expected_matchup_games,enrichment_ratio,enrichment_z,raw_winrate,posterior_mean,posterior_lower_5,posterior_upper_95,posterior_interval_width,champion_matchup_baseline,matchup_advantage,selection_component,best_pool_selected,best_pool_enemy_frequency,best_pool_value,best_alternative_value,best_pool_marginal_lift,best_pool_weighted_value,best_pool_matchup_games,best_pool_posterior_mean,best_pool_posterior_lower_5,best_pool_posterior_upper_95
Akali,akali,Swain,swain,620.0,99028.0,125633.0,0.7882323911711095,0.006260855515611746,0.006314444886139843,-5.358937052809664e-05,625.3068481846564,0.9915132095545366,-0.21289505936780326,0.4677,0.47218250067451795,0.4416420917549288,0.50281083451779,0.06116874276286116,0.4993129982943182,-0.027130497619800242,1.453906289559119e-06,False,,,,,,,,,
Akali,akali,Taliyah,taliyah,619.0,99028.0,125633.0,0.7882323911711095,0.006250757361554308,0.007153959339315674,-0.000903201977761366,708.4422854537526,0.8737479576103149,-3.37248243236169,0.49759999999999993,0.497930181482132,0.46728057338317563,0.5285863409287169,0.06130576754554129,0.4993129982943182,-0.001382816812186216,1.2489628796482578e-06,False,,,,,,,,,
Akali,akali,Aurora,aurora,1934.0,99028.0,125633.0,0.7882323911711095,0.019529829947085672,0.01957560811103593,-4.577816395025594e-05,1938.533320019666,0.9976614691257306,-0.10398547724418443,0.49950000000000006,0.4995233040735757,0.4812917296884368,0.5177554115569947,0.03646368186855786,0.4993129982943182,0.0002103057792575136,-9.627412442536792e-09,False,,,,,,,,,
Akali,akali,LeBlanc,leblanc,2381.0,99028.0,125633.0,0.7882323911711095,0.024043704810760593,0.024390758558582377,-0.0003470537478217836,2415.3680385392954,0.9857710965820017,-0.7079867604594658,0.5002,0.5001908909655997,0.48368224347409566,0.5166993634504171,0.03301711997632145,0.4993129982943182,0.0008778926712814661,-3.046759417535099e-07,False,,,,,,,,,
Akali,akali,Ryze,ryze,1797.0,99028.0,125633.0,0.7882323911711095,0.018146382841216627,0.018794497939836032,-0.0006481150986194055,1861.1815419860825,0.9655157003558106,-1.501881926787087,0.5003,0.5002828152270178,0.48140421534632466,0.5191610759821178,0.037756860635793144,0.4993129982943182,0.0009698169326995965,-6.285529969793683e-07,False,,,,,,,,,
Akali,akali,Cho'Gath,chogath,276.0,99028.0,125633.0,0.7882323911711095,0.002787090519852971,0.0030377762663837634,-0.00025068574653079254,300.82490810745134,0.9174772186796974,-1.4334792206781362,0.5036,0.5026356395895025,0.46026296586940485,0.5449923500453517,0.08472938417594689,0.4993129982943182,0.0033226412951843365,-8.329388135373247e-07,False,,,,,,,,,
Akali,akali,Diana,diana,1920.0,99028.0,125633.0,0.7882323911711095,0.019388455790281537,0.020892153667317965,-0.0015036978770364279,2068.908193367163,0.9280257123807827,-3.3085120394768333,0.5,0.49999871311170935,0.4817038206237976,0.5182936070487503,0.0365897864249527,0.4993129982943182,0.0006857148173911587,-1.0311079151635072e-06,False,,,,,,,,,
Akali,akali,Vladimir,vladimir,1621.0,99028.0,125633.0,0.7882323911711095,0.016369107727107486,0.01658455527023281,-0.00021544754312532305,1642.3353393006146,0.9870091455806461,-0.5308845940786867,0.5046,0.5043312030712684,0.48450928813365307,0.5241473931417641,0.03963810500811099,0.4993129982943182,0.0050182047769502525,-1.0811598900936917e-06,False,,,,,,,,,
Akali,akali,Kassadin,kassadin,1282.0,99028.0,125633.0,0.7882323911711095,0.012945833501635902,0.013919436003037002,-0.0009736025014011,1378.4139085087481,0.9300544575808477,-2.6151323092406993,0.5015999999999999,0.5014823447797777,0.47936508900195385,0.5235971604312837,0.04423207142932983,0.4993129982943182,0.0021693464854595224,-2.1120811646490758e-06,False,,,,,,,,,
Akali,akali,Jayce,jayce,411.0,99028.0,125633.0,0.7882323911711095,0.004150341317607141,0.0037310916137102356,0.0004192497038969056,369.4825403224972,1.1123664994867277,2.163941538374049,0.4769,0.48141546083298026,0.44513038169343455,0.517783332322421,0.07265295062898647,0.4993129982943182,-0.01789753746133793,-7.503537281149703e-06,False,,,,,,,,,
Akali,akali,Talon,talon,1744.0,99028.0,125633.0,0.7882323911711095,0.017611180676172396,0.013877611001105891,0.0037335696750665053,1374.2720622175143,1.2690354755417903,10.043393992750048,0.4966,0.49678297206380306,0.4776376644743074,0.5159322481184592,0.03829458364415178,0.4993129982943182,-0.0025300262305151255,-9.446029211374092e-06,False,,,,,,,,,
Akali,akali,Akshan,akshan,1445.0,99028.0,125633.0,0.7882323911711095,0.014591832612998344,0.01410369209262543,0.00048814052037291465,1396.660420548511,1.0346108321967802,1.3026922656660807,0.4775,0.4789546281460536,0.45807100959997576,0.49986923381514475,0.04179822421516899,0.4993129982943182,-0.020358370148264582,-9.937745398118285e-06,False,,,,,,,,,
Akali,akali,Orianna,orianna,2374.0,99028.0,125633.0,0.7882323911711095,0.023973017732358524,0.02431125337473136,-0.0003382356423728347,2407.494799192897,0.9860872807683214,-0.6910970699287924,0.5312,0.5299378336643706,0.5134218522316766,0.5464262907618762,0.03300443853019963,0.4993129982943182,0.03062483537005245,-1.0358410863952e-05,False,,,,,,,,,
Akali,akali,Naafiri,naafiri,1171.0,99028.0,125633.0,0.7882323911711095,0.011824938401260249,0.012634541799567854,-0.0008096033983076047,1251.1734053276055,0.9359214278482741,-2.2810384881894326,0.5141,0.5129885920422131,0.4899237243189902,0.5360302108660266,0.046106486547036474,0.4993129982943182,0.013675593747894954,-1.1071807172169987e-05,False,,,,,,,,,
Akali,akali,Vel'Koz,velkoz,519.0,99028.0,125633.0,0.7882323911711095,0.0052409419558104775,0.006707072381745395,-0.001466130425934918,664.187963819483,0.7814053073401627,-5.652576417718044,0.5106,0.5088833610430581,0.475838909687952,0.5418951486202785,0.06605623893232654,0.4993129982943182,0.009570362748739902,-1.4031400013161705e-05,False,,,,,,,,,
Akali,akali,Smolder,smolder,406.0,99028.0,125633.0,0.7882323911711095,0.00409985054731995,0.005809907250232166,-0.001710056702912216,575.3434951759909,0.7056654040658082,-7.080602270383294,0.5099,0.5079383408807371,0.47139459564313446,0.5444463717260032,0.07305177608286872,0.4993129982943182,0.008625342586418894,-1.474982490481982e-05,False,,,,,,,,,
Akali,akali,Qiyana,qiyana,1316.0,99028.0,125633.0,0.7882323911711095,0.013289170739588803,0.011437065618152763,0.0018521051214360398,1132.5897340344318,1.1619388384461484,5.481320149922246,0.4894,0.49014675175540456,0.46830974945171827,0.5119995841424091,0.04368983469069082,0.4993129982943182,-0.009166246538913625,-1.6976852159067297e-05,False,,,,,,,,,
Akali,akali,Aurelion Sol,aurelionsol,1369.0,99028.0,125633.0,0.7882323911711095,0.013824372904633033,0.016948169025760025,-0.003123796121126992,1678.3432822829639,0.8156853335378564,-7.615739559619009,0.5055,0.5051238260623914,0.48366935776507786,0.5265703596021154,0.042901001837037545,0.4993129982943182,0.005810827768073179,-1.815184124244401e-05,False,,,,,,,,,
Akali,akali,Zoe,zoe,1771.0,99028.0,125633.0,0.7882323911711095,0.01788383083572323,0.019058636015094742,-0.0011748051793715117,1887.338607302802,0.9383583810278423,-2.703817810742075,0.5167,0.5158060398106109,0.4967968451847795,0.5347960178581952,0.03799917267341568,0.4993129982943182,0.016493041516292717,-1.9376110596930054e-05,False,,,,,,,,,
Akali,akali,Fizz,fizz,2528.0,99028.0,125633.0,0.7882323911711095,0.025528133457204023,0.027837741600616514,-0.0023096081434124914,2756.715875225852,0.9170332070558,-4.418053067974156,0.5095000000000001,0.5091375192106746,0.4930958850394365,0.5251712448899453,0.032075359850508744,0.4993129982943182,0.009824520916356438,-2.269079351354318e-05,False,,,,,,,,,
Akali,akali,Ziggs,ziggs,413.0,99028.0,125633.0,0.7882323911711095,0.004170537625722018,0.005323079299826797,-0.001152541674104779,527.133896903248,0.7834821521178014,-4.984403050246838,0.5303,0.524388499972033,0.48809682371135277,0.560571951861333,0.07247512814998025,0.4993129982943182,0.025075501677714773,-2.8900560682650577e-05,False,,,,,,,,,
Akali,akali,Hwei,hwei,1533.0,99028.0,125633.0,0.7882323911711095,0.015480470170052914,0.018325379674933077,-0.0028449095048801634,1814.7256984492728,0.8447557673922763,-6.674783566388083,0.5114,0.5107003064823349,0.49035096828665603,0.5310347388852115,0.040683770598555435,0.4993129982943182,0.011387308188016698,-3.239586129908842e-05,False,,,,,,,,,
Akali,akali,Ekko,ekko,1509.0,99028.0,125633.0,0.7882323911711095,0.015238114472674395,0.016692697392342994,-0.0014545829196685994,1653.044437368942,0.9128611221134445,-3.5728073165391034,0.5341,0.5319790556156948,0.5115007898532513,0.5524121090819911,0.040911319228739806,0.4993129982943182,0.03266605732137662,-4.751548903258983e-05,False,,,,,,,,,
Akali,akali,Azir,azir,1189.0,99028.0,125633.0,0.7882323911711095,0.01200670517429414,0.012995517942360622,-0.0009888127680664823,1286.9201507960877,0.9239112459809459,-2.7474937337963445,0.5534,0.5492552369943001,0.5264236795729518,0.5719998619235974,0.045576182350645644,0.4993129982943182,0.04994223869998193,-4.9383523292366136e-05,False,,,,,,,,,
Akali,akali,Pantheon,pantheon,561.0,99028.0,125633.0,0.7882323911711095,0.005665064426222887,0.004676110576261804,0.0009889538499610832,463.0658781460539,1.2114906895019744,4.561738956080761,0.4403,0.44932783734591975,0.41761185129512474,0.48121829401517346,0.06360644272004873,0.4993129982943182,-0.049985160948398444,-4.943301736084303e-05,False,,,,,,,,,
Akali,akali,Cassiopeia,cassiopeia,624.0,99028.0,125633.0,0.7882323911711095,0.006301248131841499,0.007429024667331037,-0.0011277765354895377,735.6814547564579,0.8481931900900923,-4.132904523288642,0.5545,0.5469687852011781,0.5164829801381445,0.5773069534641715,0.06082397332602696,0.4993129982943182,0.0476557869068599,-5.374507825384613e-05,False,,,,,,,,,
Akali,akali,Twisted Fate,twistedfate,2702.0,99028.0,125633.0,0.7882323911711095,0.027285212263198286,0.024680142355727273,0.002605069907471013,2444.02513720296,1.1055532772024907,5.2838565998475175,0.4656,0.4668267667686128,0.4513399770519642,0.4823404845245385,0.031000507472574268,0.4993129982943182,-0.0324862315257054,-8.462890415475128e-05,False,,,,,,,,,
Akali,akali,Viktor,viktor,3717.0,99028.0,125633.0,0.7882323911711095,0.03753483863149816,0.04167126678887611,-0.0041364281573779485,4126.622207568823,0.9007366831842476,-6.51371696260026,0.5227,0.5221046110782429,0.5088007479461847,0.5353953030622067,0.026594555116022045,0.4993129982943182,0.02279161278392472,-9.427586887148142e-05,False,,,,,,,,,
Akali,akali,Xerath,xerath,2479.0,99028.0,125633.0,0.7882323911711095,0.025033323908389547,0.03275952696299619,-0.00772620305460664,3244.1104360915865,0.7641540104246975,-13.658691007727045,0.5131,0.5125910432282484,0.4963986545601967,0.5287723272995623,0.03237367273936553,0.4993129982943182,0.013278044933930255,-0.00010258887132773616,False,,,,,,,,,
Akali,akali,Vex,vex,2361.0,99028.0,125633.0,0.7882323911711095,0.023841741729611825,0.019199936697294362,0.0046418050323174635,1901.331331259666,1.241761475857969,10.644512051504208,0.46630000000000005,0.46766830576418245,0.45114246764305527,0.48422402614861426,0.033081558505558994,0.4993129982943182,-0.03164469253013574,-0.00014688849303252295,False,,,,,,,,,
Akali,akali,Mel,mel,2996.0,99028.0,125633.0,0.7882323911711095,0.030254069556085148,0.03698046094166551,-0.006726391385580361,3662.101086131252,0.8181095850538249,-11.216501748303285,0.5407,0.5393845608803788,0.5246373026409858,0.5541028855425345,0.02946558290154866,0.4993129982943182,0.040071562586060594,-0.0002695370133856223,False,,,,,,,,,
Akali,akali,Galio,galio,3219.0,99028.0,125633.0,0.7882323911711095,0.03250595791089389,0.020078261737847693,0.012427696173046197,1988.3101033755813,1.6189627536142677,27.88116262516222,0.4725,0.4733277795979671,0.45908350603985304,0.48759033096009724,0.0285068249202442,0.4993129982943182,-0.025985218696351065,-0.0003229364029484106,False,,,,,,,,,
Akali,akali,Lissandra,lissandra,3657.0,99028.0,125633.0,0.7882323911711095,0.036928949388051864,0.029199503375202333,0.007729446012849531,2891.5684202395364,1.2647115573689436,14.446899270176376,0.4534,0.45463965943190127,0.4412925931465658,0.4680141856106878,0.02672159246412198,0.4993129982943182,-0.04467333886241692,-0.0003453001609507845,False,,,,,,,,,
Akshan,akshan,Yasuo,yasuo,1332.0,37430.0,46043.0,0.8129357339877941,0.03558642799893134,0.045730585712533925,-0.010144157713602588,1711.6958232201448,0.7781756442532889,-9.39478881747185,0.46170000000000005,0.4643727657022716,0.44272949659245037,0.4860726331872465,0.043343136594796106,0.5048984516108945,-0.04052568590862293,0.000411098949308993,False,,,,,,,,,
Akshan,akshan,Cassiopeia,cassiopeia,324.0,37430.0,46043.0,0.8129357339877941,0.008656158161902218,0.007260506578314981,0.001395651583587237,271.76076122632975,1.1922250973169892,3.1804298062026843,0.5771999999999999,0.5589863219001248,0.5192068213260171,0.5984490586269592,0.07924223730094204,0.5048984516108945,0.05408787028923023,7.548782182202524e-05,False,,,,,,,,,
Akshan,akshan,Ahri,ahri,2499.0,37430.0,46043.0,0.8129357339877941,0.06676462730430137,0.06177064886082304,0.004993978443478327,2312.0753868606066,1.0808471100041441,4.013386520698795,0.5197999999999999,0.5190371683284543,0.5029109652953325,0.5351467108719405,0.03223574557660802,0.5048984516108945,0.01413871671755973,7.060844650593993e-05,False,,,,,,,,,
Akshan,akshan,LeBlanc,leblanc,958.0,37430.0,46043.0,0.8129357339877941,0.025594442960192358,0.02383748485092877,0.0017569581092635872,892.2370579702639,1.0737056833072358,2.228332744152794,0.5407,0.536850662084738,0.5116055277678899,0.5620165495261893,0.05041102175829937,0.5048984516108945,0.031952210473843445,5.613869530091617e-05,False,,,,,,,,,
Akshan,akshan,Fizz,fizz,988.0,37430.0,46043.0,0.8129357339877941,0.026395939086294416,0.02720627741424923,-0.0008103383279548133,1018.3309636153487,0.9702150237014638,-0.963676689124603,0.4524,0.4567726107404898,0.4319875097676116,0.4816481071205081,0.04966059735289652,0.5048984516108945,-0.048125840870404724,3.899821342234318e-05,False,,,,,,,,,
Akshan,akshan,Akali,akali,1445.0,37430.0,46043.0,0.8129357339877941,0.03860539674058242,0.03646751092703293,0.0021378858135494908,1364.9789339988426,1.0586243963243651,2.2065215663377686,0.5225,0.5210420067868303,0.5001273976611686,0.5419256337441878,0.041798236083019136,0.5048984516108945,0.016143555175935798,3.4513077590886596e-05,False,,,,,,,,,
Akshan,akshan,Jayce,jayce,162.0,37430.0,46043.0,0.8129357339877941,0.004328079080951109,0.0036464564890684743,0.0006816225918826347,136.486866385833,1.18692738935074,2.187820247202361,0.5864,0.5534129789528738,0.5027451370521309,0.6036162688732294,0.10087113182109853,0.5048984516108945,0.04851452734197925,3.306859787080084e-05,False,,,,,,,,,
Akshan,akshan,Syndra,syndra,1063.0,37430.0,46043.0,0.8129357339877941,0.028399679401549558,0.025862516585264023,0.0025371628162855347,968.0339957864323,1.0981019309517297,3.0925215384116465,0.5183,0.5167242480530119,0.4926141162526667,0.5408016631282624,0.04818754687559568,0.5048984516108945,0.011825796442117342,3.0003971005901892e-05,False,,,,,,,,,
Akshan,akshan,Lux,lux,789.0,37430.0,46043.0,0.8129357339877941,0.021079348116484105,0.022847248383638743,-0.001767900267154638,855.1725069995981,0.922620867184135,-2.2891249228032557,0.4867,0.48819313890399657,0.46064586985742323,0.5157706281754064,0.05512475831798319,0.5048984516108945,-0.016705312706897957,2.9533326797426668e-05,False,,,,,,,,,
Akshan,akshan,Hwei,hwei,718.0,37430.0,46043.0,0.8129357339877941,0.0191824739513759,0.01790969146529588,0.00127278248608002,670.3597515460248,1.0710666897051984,1.8567111241213612,0.5265,0.5232572133076442,0.49451552489761313,0.5519342035439132,0.05741867864630007,0.5048984516108945,0.01835876169674966,2.336671035373968e-05,False,,,,,,,,,
Akshan,akshan,Galio,galio,618.0,37430.0,46043.0,0.8129357339877941,0.016510820197702378,0.019622811601343854,-0.003111991403641476,734.4818382383004,0.8414095050768182,-4.340813093172392,0.49840000000000007,0.4986192207321072,0.46794706593821384,0.5292957520320639,0.06134868609385008,0.5048984516108945,-0.006279230878787345,1.9540912516266328e-05,False,,,,,,,,,
Akshan,akshan,Yone,yone,1137.0,37430.0,46043.0,0.8129357339877941,0.030376703179267966,0.030159678852577754,0.00021702432669021277,1128.8767794519854,1.007195843422307,0.24550189950694054,0.584,0.5772072760595415,0.554041265409441,0.6002312902041076,0.046190024794666606,0.5048984516108945,0.07230882444864695,1.56927739397284e-05,False,,,,,,,,,
Akshan,akshan,Zoe,zoe,749.0,37430.0,46043.0,0.8129357339877941,0.020010686615014695,0.018626314806815567,0.001384371808199128,697.1829632191067,1.0743234409252318,1.9809886465226128,0.518,0.5158767968028892,0.4876583286757612,0.544052711698997,0.05639438302323585,0.5048984516108945,0.010978345191994698,1.5198111584475903e-05,False,,,,,,,,,
Akshan,akshan,Swain,swain,207.0,37430.0,46043.0,0.8129357339877941,0.005530323270104194,0.006171209638841655,-0.0006408863687374609,230.98837678184316,0.8961489875981986,-1.5832518759112626,0.4783,0.48535993643535147,0.4385613023895158,0.532267204823032,0.09370590243351623,0.5048984516108945,-0.01953851517554306,1.2521968041375564e-05,False,,,,,,,,,
Akshan,akshan,Qiyana,qiyana,454.0,37430.0,46043.0,0.8129357339877941,0.012129308041677798,0.011177630156806425,0.0009516778848713738,418.3786967692645,1.0851412930577118,1.75132150932952,0.5176,0.5144184124289763,0.4794886790271953,0.5492889035695508,0.06980022454235557,0.5048984516108945,0.009519960818081818,9.059936175410459e-06,False,,,,,,,,,
Akshan,akshan,Lissandra,lissandra,1052.0,37430.0,46043.0,0.8129357339877941,0.028105797488645473,0.02853714933421423,-0.00043135184556875733,1068.1454995796387,0.9848845502920787,-0.5012139862398584,0.4829,0.48438211847712925,0.46018735858813214,0.5086077226376173,0.04842036404948519,0.5048984516108945,-0.020516333133765274,8.849758161553098e-06,False,,,,,,,,,
Akshan,akshan,Morgana,morgana,111.0,37430.0,46043.0,0.8129357339877941,0.0029655356665776117,0.003327916308999449,-0.00036238064242183734,124.56390744584938,0.8911088474665433,-1.2173418683538186,0.4685,0.4834165899793977,0.4270338166734103,0.5399785468640226,0.1129447301906123,0.5048984516108945,-0.021481861631496846,7.784610818438845e-06,False,,,,,,,,,
Akshan,akshan,Naafiri,naafiri,454.0,37430.0,46043.0,0.8129357339877941,0.012129308041677798,0.012347943095834974,-0.00021863505415717528,462.18351007710305,0.982293807765366,-0.3830279022840022,0.467,0.47295198643619657,0.43814410886139377,0.507870998587574,0.06972688972618024,0.5048984516108945,-0.03194646517469796,6.984617143600402e-06,False,,,,,,,,,
Akshan,akshan,Malzahar,malzahar,1495.0,37430.0,46043.0,0.8129357339877941,0.03994122361741918,0.040253167633519014,-0.0003119440160998313,1506.6760645226168,0.9922504479910775,-0.30704936110263675,0.48489999999999994,0.4858450786743905,0.4652760635209947,0.5064342819170695,0.04115821839607481,0.5048984516108945,-0.019053372936504054,5.943585674060911e-06,False,,,,,,,,,
Akshan,akshan,Ziggs,ziggs,170.0,37430.0,46043.0,0.8129357339877941,0.004541811381244991,0.00520233193507077,-0.000660520553825779,194.7232843296989,0.873033754464421,-1.776355320790633,0.4941,0.49627555735427004,0.4463205071935232,0.5462620389501045,0.09994153175658133,0.5048984516108945,-0.008622894256624491,5.695598889966738e-06,False,,,,,,,,,
Akshan,akshan,Ekko,ekko,630.0,37430.0,46043.0,0.8129357339877941,0.0168314186481432,0.016314044528602866,0.0005173741195403335,610.6346867056053,1.0317134183760035,0.7901427449719508,0.5175,0.5150991787474697,0.4846679418844957,0.545483344687206,0.06081540280271036,0.5048984516108945,0.01020072713657516,5.277592220956761e-06,False,,,,,,,,,
Akshan,akshan,Twisted Fate,twistedfate,879.0,37430.0,46043.0,0.8129357339877941,0.023483836494790276,0.02412030434028485,-0.0006364678454945753,902.8229914568619,0.9736127771641931,-0.8025957372427344,0.4972,0.49748335085357803,0.47121318557689656,0.5237593651197069,0.05254617954281032,0.5048984516108945,-0.007415100757316495,4.719473203134424e-06,False,,,,,,,,,
Akshan,akshan,Aurora,aurora,798.0,37430.0,46043.0,0.8129357339877941,0.02131979695431472,0.01913156004040486,0.0021882369139098606,716.0942923123539,1.1143783836387842,3.0904639395447746,0.5075,0.5066619159082995,0.47922421139867377,0.5340827399216447,0.054858528522970906,0.5048984516108945,0.0017634642974049264,3.8588776719435765e-06,False,,,,,,,,,
Akshan,akshan,Kassadin,kassadin,514.0,37430.0,46043.0,0.8129357339877941,0.013732300293881913,0.01360369108893971,0.0001286092049422021,509.1861574590134,1.009453993339114,0.214796829673104,0.5233,0.5195009779896628,0.4863227257828442,0.5526069414558481,0.06628421567300391,0.5048984516108945,0.014602526378768244,1.8780193077209175e-06,False,,,,,,,,,
