"champion_i","champion_i_normalized","champion_j","champion_j_normalized","lane","patch","elo","matchup_winrate_i_vs_j","matchup_games","source_url","extraction_date","champion_i_total_games","matchup_share_percent","low_matchup_sample","low_champion_sample"
"Hwei","hwei","Kayle","kayle","mid",16.05,"plat_plus",48.21,224,"https://op.gg/lol/champions/hwei/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kayle",2026-03-13,88372,0.253473951025212,0,0
"Hwei","hwei","Kog'Maw","kogmaw","mid",16.05,"plat_plus",41.52,224,"https://op.gg/lol/champions/hwei/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kogmaw",2026-03-13,88372,0.253473951025212,0,0
"Hwei","hwei","Morgana","morgana","mid",16.05,"plat_plus",51.21,207,"https://op.gg/lol/champions/hwei/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=morgana",2026-03-13,88372,0.23423708867062,0,0
"LeBlanc","leblanc","Ahri","ahri","mid",16.05,"plat_plus",48.49,8499,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ahri",2026-03-13,115725,7.34413480233312,0,0
"LeBlanc","leblanc","Yasuo","yasuo","mid",16.05,"plat_plus",49.55,4024,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yasuo",2026-03-13,115725,3.47720890041046,0,0
"LeBlanc","leblanc","Malzahar","malzahar","mid",16.05,"plat_plus",44.7,3940,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malzahar",2026-03-13,115725,3.40462302873191,0,0
"LeBlanc","leblanc","Zed","zed","mid",16.05,"plat_plus",51.64,3923,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zed",2026-03-13,115725,3.3899330308922,0,0
"LeBlanc","leblanc","Viktor","viktor","mid",16.05,"plat_plus",48.5,3641,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=viktor",2026-03-13,115725,3.14625189025708,0,0
"LeBlanc","leblanc","Akali","akali","mid",16.05,"plat_plus",51.59,3532,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akali",2026-03-13,115725,3.05206308057896,0,0
"LeBlanc","leblanc","Katarina","katarina","mid",16.05,"plat_plus",47.74,3314,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=katarina",2026-03-13,115725,2.86368546122273,0,0
"LeBlanc","leblanc","Vex","vex","mid",16.05,"plat_plus",43.8,3244,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vex",2026-03-13,115725,2.80319723482394,0,0
"LeBlanc","leblanc","Sylas","sylas","mid",16.05,"plat_plus",51.9,3085,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sylas",2026-03-13,115725,2.66580254914668,0,0
"LeBlanc","leblanc","Xerath","xerath","mid",16.05,"plat_plus",50.47,2875,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=xerath",2026-03-13,115725,2.48433786995031,0,0
"LeBlanc","leblanc","Mel","mel","mid",16.05,"plat_plus",48.83,2650,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=mel",2026-03-13,115725,2.2899114279542,0,0
"LeBlanc","leblanc","Twisted Fate","twistedfate","mid",16.05,"plat_plus",48.8,2537,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=twistedfate",2026-03-13,115725,2.19226614819615,0,0
"LeBlanc","leblanc","Yone","yone","mid",16.05,"plat_plus",55,2511,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yone",2026-03-13,115725,2.1697990926766,0,0
"LeBlanc","leblanc","Fizz","fizz","mid",16.05,"plat_plus",47.94,2449,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=fizz",2026-03-13,115725,2.11622380643768,0,0
"LeBlanc","leblanc","Galio","galio","mid",16.05,"plat_plus",52.02,2301,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=galio",2026-03-13,115725,1.98833441348023,0,0
"LeBlanc","leblanc","Lux","lux","mid",16.05,"plat_plus",50.22,2250,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lux",2026-03-13,115725,1.94426441996111,0,0
"LeBlanc","leblanc","Syndra","syndra","mid",16.05,"plat_plus",52.47,2203,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=syndra",2026-03-13,115725,1.90365089652193,0,0
"LeBlanc","leblanc","Veigar","veigar","mid",16.05,"plat_plus",48.59,2167,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=veigar",2026-03-13,115725,1.87254266580255,0,0
"LeBlanc","leblanc","Diana","diana","mid",16.05,"plat_plus",45.83,2156,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=diana",2026-03-13,115725,1.86303737308274,0,0
"LeBlanc","leblanc","Orianna","orianna","mid",16.05,"plat_plus",53.45,2146,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=orianna",2026-03-13,115725,1.85439619788291,0,0
"LeBlanc","leblanc","Lissandra","lissandra","mid",16.05,"plat_plus",47.42,1955,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lissandra",2026-03-13,115725,1.68934975156621,0,0
"LeBlanc","leblanc","Aurora","aurora","mid",16.05,"plat_plus",51.13,1858,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurora",2026-03-13,115725,1.60553035212789,0,0
"LeBlanc","leblanc","Zoe","zoe","mid",16.05,"plat_plus",48.81,1842,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zoe",2026-03-13,115725,1.59170447180817,0,0
"LeBlanc","leblanc","Ryze","ryze","mid",16.05,"plat_plus",49.77,1746,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ryze",2026-03-13,115725,1.50874918988983,0,0
"LeBlanc","leblanc","Naafiri","naafiri","mid",16.05,"plat_plus",44.3,1499,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=naafiri",2026-03-13,115725,1.29531216245409,0,0
"LeBlanc","leblanc","Anivia","anivia","mid",16.05,"plat_plus",46.75,1416,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=anivia",2026-03-13,115725,1.22359040829553,0,0
"LeBlanc","leblanc","Kassadin","kassadin","mid",16.05,"plat_plus",47.6,1414,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kassadin",2026-03-13,115725,1.22186217325556,0,0
"LeBlanc","leblanc","Ekko","ekko","mid",16.05,"plat_plus",49.96,1373,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ekko",2026-03-13,115725,1.18643335493627,0,0
"LeBlanc","leblanc","Hwei","hwei","mid",16.05,"plat_plus",49.59,1349,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=hwei",2026-03-13,115725,1.16569453445669,0,0
"LeBlanc","leblanc","Aurelion Sol","aurelionsol","mid",16.05,"plat_plus",47.32,1308,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurelionsol",2026-03-13,115725,1.13026571613739,0,0
"LeBlanc","leblanc","Akshan","akshan","mid",16.05,"plat_plus",43.55,1286,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akshan",2026-03-13,115725,1.11125513069777,0,0
"LeBlanc","leblanc","Vladimir","vladimir","mid",16.05,"plat_plus",49.47,1225,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vladimir",2026-03-13,115725,1.05854396197883,0,0
"LeBlanc","leblanc","Irelia","irelia","mid",16.05,"plat_plus",51.71,1199,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=irelia",2026-03-13,115725,1.03607690645928,0,0
"LeBlanc","leblanc","Annie","annie","mid",16.05,"plat_plus",48.06,1059,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=annie",2026-03-13,115725,0.915100453661698,0,0
"LeBlanc","leblanc","Qiyana","qiyana","mid",16.05,"plat_plus",49.74,969,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=qiyana",2026-03-13,115725,0.837329876863253,0,0
"LeBlanc","leblanc","Azir","azir","mid",16.05,"plat_plus",59.28,943,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=azir",2026-03-13,115725,0.814862821343703,0,0
"LeBlanc","leblanc","Talon","talon","mid",16.05,"plat_plus",48.13,802,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=talon",2026-03-13,115725,0.69302225102614,0,0
"LeBlanc","leblanc","Taliyah","taliyah","mid",16.05,"plat_plus",54.24,754,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=taliyah",2026-03-13,115725,0.651544610066969,0,0
"LeBlanc","leblanc","Vel'Koz","velkoz","mid",16.05,"plat_plus",52.23,538,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=velkoz",2026-03-13,115725,0.464895225750702,0,0
"LeBlanc","leblanc","Brand","brand","mid",16.05,"plat_plus",47.82,458,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=brand",2026-03-13,115725,0.395765824152085,0,0
"LeBlanc","leblanc","Sion","sion","mid",16.05,"plat_plus",45.23,440,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sion",2026-03-13,115725,0.380211708792396,0,0
"LeBlanc","leblanc","Smolder","smolder","mid",16.05,"plat_plus",53.2,438,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=smolder",2026-03-13,115725,0.37848347375243,0,0
"LeBlanc","leblanc","Ziggs","ziggs","mid",16.05,"plat_plus",54.65,419,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ziggs",2026-03-13,115725,0.362065240872759,0,0
"LeBlanc","leblanc","Cassiopeia","cassiopeia","mid",16.05,"plat_plus",51.55,388,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=cassiopeia",2026-03-13,115725,0.335277597753294,0,0
"LeBlanc","leblanc","Swain","swain","mid",16.05,"plat_plus",53.5,329,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=swain",2026-03-13,115725,0.284294664074314,0,0
"LeBlanc","leblanc","Malphite","malphite","mid",16.05,"plat_plus",51.36,294,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malphite",2026-03-13,115725,0.254050550874919,0,0
"LeBlanc","leblanc","Pantheon","pantheon","mid",16.05,"plat_plus",46.48,284,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=pantheon",2026-03-13,115725,0.245409375675092,0,0
"LeBlanc","leblanc","Jayce","jayce","mid",16.05,"plat_plus",55.64,275,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=jayce",2026-03-13,115725,0.237632317995247,0,0
"LeBlanc","leblanc","Kog'Maw","kogmaw","mid",16.05,"plat_plus",49.08,273,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kogmaw",2026-03-13,115725,0.235904082955282,0,0
"LeBlanc","leblanc","Cho'Gath","chogath","mid",16.05,"plat_plus",47.04,253,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=chogath",2026-03-13,115725,0.218621732555628,0,0
"LeBlanc","leblanc","Morgana","morgana","mid",16.05,"plat_plus",49.17,240,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=morgana",2026-03-13,115725,0.207388204795852,0,0
"LeBlanc","leblanc","Kayle","kayle","mid",16.05,"plat_plus",46.81,235,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kayle",2026-03-13,115725,0.203067617195939,0,0
"LeBlanc","leblanc","Nasus","nasus","mid",16.05,"plat_plus",47.15,193,"https://op.gg/lol/champions/leblanc/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=nasus",2026-03-13,115725,0.166774681356665,0,0
"Yone","yone","Yasuo","yasuo","mid",16.05,"plat_plus",52.61,9859,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yasuo",2026-03-13,168913,5.83673251910747,0,0
"Yone","yone","Ahri","ahri","mid",16.05,"plat_plus",44.52,9448,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ahri",2026-03-13,168913,5.59341199315624,0,0
"Yone","yone","Akali","akali","mid",16.05,"plat_plus",44.5,5782,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akali",2026-03-13,168913,3.4230639441606,0,0
"Yone","yone","Viktor","viktor","mid",16.05,"plat_plus",49.52,5180,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=viktor",2026-03-13,168913,3.06666745602766,0,0
"Yone","yone","Sylas","sylas","mid",16.05,"plat_plus",50.26,5099,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sylas",2026-03-13,168913,3.0187137757307,0,0
"Yone","yone","Malzahar","malzahar","mid",16.05,"plat_plus",50.02,4632,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malzahar",2026-03-13,168913,2.74224008809269,0,0
"Yone","yone","Zed","zed","mid",16.05,"plat_plus",46.89,4504,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zed",2026-03-13,168913,2.66646143280861,0,0
"Yone","yone","Katarina","katarina","mid",16.05,"plat_plus",47.2,4494,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=katarina",2026-03-13,168913,2.66054122536454,0,0
"Yone","yone","Mel","mel","mid",16.05,"plat_plus",48.6,4121,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=mel",2026-03-13,168913,2.43971748770077,0,0
"Yone","yone","Twisted Fate","twistedfate","mid",16.05,"plat_plus",45.31,3414,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=twistedfate",2026-03-13,168913,2.0211588214051,0,0
"Yone","yone","Xerath","xerath","mid",16.05,"plat_plus",47.17,3284,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=xerath",2026-03-13,168913,1.94419612463221,0,0
"Yone","yone","Galio","galio","mid",16.05,"plat_plus",50.51,3122,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=galio",2026-03-13,168913,1.84828876403829,0,0
"Yone","yone","Veigar","veigar","mid",16.05,"plat_plus",46.16,2996,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=veigar",2026-03-13,168913,1.77369415024302,0,0
"Yone","yone","Fizz","fizz","mid",16.05,"plat_plus",45.87,2980,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=fizz",2026-03-13,168913,1.76422181833251,0,0
"Yone","yone","Kassadin","kassadin","mid",16.05,"plat_plus",52.33,2966,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kassadin",2026-03-13,168913,1.75593352791082,0,0
"Yone","yone","Ryze","ryze","mid",16.05,"plat_plus",52.15,2951,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ryze",2026-03-13,168913,1.74705321674471,0,0
"Yone","yone","Lux","lux","mid",16.05,"plat_plus",45.46,2866,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lux",2026-03-13,168913,1.69673145347013,0,0
"Yone","yone","Syndra","syndra","mid",16.05,"plat_plus",46.9,2776,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=syndra",2026-03-13,168913,1.64344958647351,0,0
"Yone","yone","Diana","diana","mid",16.05,"plat_plus",48.97,2730,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=diana",2026-03-13,168913,1.61621663223079,0,0
"Yone","yone","Orianna","orianna","mid",16.05,"plat_plus",50.65,2632,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=orianna",2026-03-13,168913,1.55819859927892,0,0
"Yone","yone","Aurelion Sol","aurelionsol","mid",16.05,"plat_plus",53.93,2535,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurelionsol",2026-03-13,168913,1.50077258707145,0,0
"Yone","yone","LeBlanc","leblanc","mid",16.05,"plat_plus",45,2511,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=leblanc",2026-03-13,168913,1.48656408920569,0,0
"Yone","yone","Vex","vex","mid",16.05,"plat_plus",41.98,2432,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vex",2026-03-13,168913,1.43979445039754,0,0
"Yone","yone","Aurora","aurora","mid",16.05,"plat_plus",46.92,2385,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurora",2026-03-13,168913,1.41196947541042,0,0
"Yone","yone","Anivia","anivia","mid",16.05,"plat_plus",46.08,2170,"https://op.gg/lol/champions/yone/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=anivia",2026-03-13,168913,1.28468501536294,0,0
